id,first_name,last_name,is_retired,previous_employers,marital_status,relatives
347,Christian,Firmin,0,"Firmin,Firmin,Firmin",2,"{spouse: line.last_name, daughter: line.first_name}"
348,Fidelia,Dex,1,"Dex,Dex,Dex",2,"{spouse: line.last_name, daughter: line.first_name}"
349,Lita,Kauppi,1,"Kauppi,Kauppi,Kauppi",3,"{spouse: line.last_name, daughter: line.first_name}"
350,Ida,Goth,1,"Goth,Goth,Goth",1,"{spouse: line.last_name, daughter: line.first_name}"
351,Chandra,Wenda,0,"Wenda,Wenda,Wenda",0,"{spouse: line.last_name, daughter: line.first_name}"
352,Jan,Torray,1,"Torray,Torray,Torray",3,"{spouse: line.last_name, daughter: line.first_name}"
353,Magdalena,Arquit,0,"Arquit,Arquit,Arquit",1,"{spouse: line.last_name, daughter: line.first_name}"
354,Di,Kiyoshi,1,"Kiyoshi,Kiyoshi,Kiyoshi",3,"{spouse: line.last_name, daughter: line.first_name}"
355,Winny,Ehrman,1,"Ehrman,Ehrman,Ehrman",1,"{spouse: line.last_name, daughter: line.first_name}"
356,Oona,Henrie,1,"Henrie,Henrie,Henrie",3,"{spouse: line.last_name, daughter: line.first_name}"
357,Estell,Atonsah,0,"Atonsah,Atonsah,Atonsah",3,"{spouse: line.last_name, daughter: line.first_name}"
358,Allis,Nore,0,"Nore,Nore,Nore",0,"{spouse: line.last_name, daughter: line.first_name}"
359,Collen,Lynn,1,"Lynn,Lynn,Lynn",3,"{spouse: line.last_name, daughter: line.first_name}"
360,Amii,Wittie,1,"Wittie,Wittie,Wittie",3,"{spouse: line.last_name, daughter: line.first_name}"
361,Eadie,Euridice,1,"Euridice,Euridice,Euridice",3,"{spouse: line.last_name, daughter: line.first_name}"
362,Jennica,Fabiola,1,"Fabiola,Fabiola,Fabiola",0,"{spouse: line.last_name, daughter: line.first_name}"
363,Fawne,Gwenore,1,"Gwenore,Gwenore,Gwenore",1,"{spouse: line.last_name, daughter: line.first_name}"
364,Maisey,Mallon,1,"Mallon,Mallon,Mallon",3,"{spouse: line.last_name, daughter: line.first_name}"
365,Tilly,Ellerey,1,"Ellerey,Ellerey,Ellerey",2,"{spouse: line.last_name, daughter: line.first_name}"
366,Keelia,Bashemeth,0,"Bashemeth,Bashemeth,Bashemeth",0,"{spouse: line.last_name, daughter: line.first_name}"
367,Elena,Hartnett,1,"Hartnett,Hartnett,Hartnett",3,"{spouse: line.last_name, daughter: line.first_name}"
368,Zsa Zsa,Rudolph,0,"Rudolph,Rudolph,Rudolph",1,"{spouse: line.last_name, daughter: line.first_name}"
369,Sheelagh,Fink,1,"Fink,Fink,Fink",0,"{spouse: line.last_name, daughter: line.first_name}"
370,Deloria,Presber,0,"Presber,Presber,Presber",1,"{spouse: line.last_name, daughter: line.first_name}"
371,Amelia,Wilona,1,"Wilona,Wilona,Wilona",2,"{spouse: line.last_name, daughter: line.first_name}"
372,Chrystel,Doig,1,"Doig,Doig,Doig",0,"{spouse: line.last_name, daughter: line.first_name}"
373,Lila,Barrus,1,"Barrus,Barrus,Barrus",2,"{spouse: line.last_name, daughter: line.first_name}"
374,Joeann,Keily,0,"Keily,Keily,Keily",0,"{spouse: line.last_name, daughter: line.first_name}"
375,Althea,Halla,0,"Halla,Halla,Halla",1,"{spouse: line.last_name, daughter: line.first_name}"
376,Nikki,Bohlin,1,"Bohlin,Bohlin,Bohlin",3,"{spouse: line.last_name, daughter: line.first_name}"
377,Violet,Lipson,0,"Lipson,Lipson,Lipson",1,"{spouse: line.last_name, daughter: line.first_name}"
378,Vonny,Boehike,1,"Boehike,Boehike,Boehike",3,"{spouse: line.last_name, daughter: line.first_name}"
379,Sallie,Wesle,0,"Wesle,Wesle,Wesle",0,"{spouse: line.last_name, daughter: line.first_name}"
380,Fredericka,Imelida,1,"Imelida,Imelida,Imelida",1,"{spouse: line.last_name, daughter: line.first_name}"
381,Kara-Lynn,Robertson,1,"Robertson,Robertson,Robertson",2,"{spouse: line.last_name, daughter: line.first_name}"
382,Dulce,Haymes,1,"Haymes,Haymes,Haymes",0,"{spouse: line.last_name, daughter: line.first_name}"
383,Pearline,Orpah,1,"Orpah,Orpah,Orpah",1,"{spouse: line.last_name, daughter: line.first_name}"
384,Darci,Hoban,0,"Hoban,Hoban,Hoban",0,"{spouse: line.last_name, daughter: line.first_name}"
385,Trixi,Arne,1,"Arne,Arne,Arne",0,"{spouse: line.last_name, daughter: line.first_name}"
386,Emelina,Levey,0,"Levey,Levey,Levey",1,"{spouse: line.last_name, daughter: line.first_name}"
387,Sandie,Gladstone,1,"Gladstone,Gladstone,Gladstone",2,"{spouse: line.last_name, daughter: line.first_name}"
388,Shel,Nedrud,1,"Nedrud,Nedrud,Nedrud",2,"{spouse: line.last_name, daughter: line.first_name}"
389,Libbie,Arne,0,"Arne,Arne,Arne",0,"{spouse: line.last_name, daughter: line.first_name}"
390,Taffy,Lilas,1,"Lilas,Lilas,Lilas",0,"{spouse: line.last_name, daughter: line.first_name}"
391,Reeba,Dunkin,1,"Dunkin,Dunkin,Dunkin",3,"{spouse: line.last_name, daughter: line.first_name}"
392,Heddie,Iiette,0,"Iiette,Iiette,Iiette",2,"{spouse: line.last_name, daughter: line.first_name}"
393,Lucille,Francyne,0,"Francyne,Francyne,Francyne",0,"{spouse: line.last_name, daughter: line.first_name}"
394,Farrah,Mich,0,"Mich,Mich,Mich",3,"{spouse: line.last_name, daughter: line.first_name}"
395,Tera,Eliathas,1,"Eliathas,Eliathas,Eliathas",3,"{spouse: line.last_name, daughter: line.first_name}"
396,Kalina,Codding,1,"Codding,Codding,Codding",0,"{spouse: line.last_name, daughter: line.first_name}"
397,Frances,Bettine,0,"Bettine,Bettine,Bettine",1,"{spouse: line.last_name, daughter: line.first_name}"
398,Charmaine,Cosenza,0,"Cosenza,Cosenza,Cosenza",1,"{spouse: line.last_name, daughter: line.first_name}"
399,Halette,Cyrie,0,"Cyrie,Cyrie,Cyrie",0,"{spouse: line.last_name, daughter: line.first_name}"
400,Hildegaard,Aaberg,0,"Aaberg,Aaberg,Aaberg",1,"{spouse: line.last_name, daughter: line.first_name}"
401,Brooks,Llovera,1,"Llovera,Llovera,Llovera",0,"{spouse: line.last_name, daughter: line.first_name}"
402,Dale,Stav,0,"Stav,Stav,Stav",0,"{spouse: line.last_name, daughter: line.first_name}"
403,Carly,Kirstin,1,"Kirstin,Kirstin,Kirstin",2,"{spouse: line.last_name, daughter: line.first_name}"
404,Marjie,Wildermuth,0,"Wildermuth,Wildermuth,Wildermuth",1,"{spouse: line.last_name, daughter: line.first_name}"
405,Calla,Faria,1,"Faria,Faria,Faria",2,"{spouse: line.last_name, daughter: line.first_name}"
406,Brynna,Liebermann,0,"Liebermann,Liebermann,Liebermann",0,"{spouse: line.last_name, daughter: line.first_name}"
407,Celestyna,Rheingold,1,"Rheingold,Rheingold,Rheingold",3,"{spouse: line.last_name, daughter: line.first_name}"
408,Roseline,Catie,1,"Catie,Catie,Catie",3,"{spouse: line.last_name, daughter: line.first_name}"
409,Evita,Fillbert,1,"Fillbert,Fillbert,Fillbert",2,"{spouse: line.last_name, daughter: line.first_name}"
410,Tersina,Glenden,0,"Glenden,Glenden,Glenden",3,"{spouse: line.last_name, daughter: line.first_name}"
411,Lanae,Knowling,0,"Knowling,Knowling,Knowling",3,"{spouse: line.last_name, daughter: line.first_name}"
412,Tamqrah,Prober,0,"Prober,Prober,Prober",2,"{spouse: line.last_name, daughter: line.first_name}"
413,Madeleine,Ethban,0,"Ethban,Ethban,Ethban",0,"{spouse: line.last_name, daughter: line.first_name}"
414,Henriette,Nance,1,"Nance,Nance,Nance",3,"{spouse: line.last_name, daughter: line.first_name}"
415,Lila,Gaynor,1,"Gaynor,Gaynor,Gaynor",3,"{spouse: line.last_name, daughter: line.first_name}"
416,Edyth,Gino,0,"Gino,Gino,Gino",2,"{spouse: line.last_name, daughter: line.first_name}"
417,Halette,Wooster,1,"Wooster,Wooster,Wooster",0,"{spouse: line.last_name, daughter: line.first_name}"
418,Danny,Stefa,0,"Stefa,Stefa,Stefa",0,"{spouse: line.last_name, daughter: line.first_name}"
419,Emma,Chauncey,1,"Chauncey,Chauncey,Chauncey",1,"{spouse: line.last_name, daughter: line.first_name}"
420,Lilith,Ralfston,0,"Ralfston,Ralfston,Ralfston",1,"{spouse: line.last_name, daughter: line.first_name}"
421,Annaliese,Stelle,1,"Stelle,Stelle,Stelle",1,"{spouse: line.last_name, daughter: line.first_name}"
422,Jillayne,Thar,1,"Thar,Thar,Thar",0,"{spouse: line.last_name, daughter: line.first_name}"
423,Lynea,O'Carroll,0,"O'Carroll,O'Carroll,O'Carroll",0,"{spouse: line.last_name, daughter: line.first_name}"
424,Bernie,Hertzfeld,1,"Hertzfeld,Hertzfeld,Hertzfeld",3,"{spouse: line.last_name, daughter: line.first_name}"
425,Anallese,Cherianne,1,"Cherianne,Cherianne,Cherianne",1,"{spouse: line.last_name, daughter: line.first_name}"
426,Janis,Sikorski,1,"Sikorski,Sikorski,Sikorski",0,"{spouse: line.last_name, daughter: line.first_name}"
427,Viviene,Gwenore,1,"Gwenore,Gwenore,Gwenore",3,"{spouse: line.last_name, daughter: line.first_name}"
428,Fayre,Seessel,1,"Seessel,Seessel,Seessel",1,"{spouse: line.last_name, daughter: line.first_name}"
429,Lexine,Karylin,0,"Karylin,Karylin,Karylin",0,"{spouse: line.last_name, daughter: line.first_name}"
430,Glynnis,Orlene,0,"Orlene,Orlene,Orlene",1,"{spouse: line.last_name, daughter: line.first_name}"
431,Olivette,Arne,0,"Arne,Arne,Arne",1,"{spouse: line.last_name, daughter: line.first_name}"
432,Layla,Raama,1,"Raama,Raama,Raama",0,"{spouse: line.last_name, daughter: line.first_name}"
433,Maisey,Stuart,0,"Stuart,Stuart,Stuart",1,"{spouse: line.last_name, daughter: line.first_name}"
434,Vonny,Tamar,1,"Tamar,Tamar,Tamar",3,"{spouse: line.last_name, daughter: line.first_name}"
435,Jenda,Baylor,1,"Baylor,Baylor,Baylor",2,"{spouse: line.last_name, daughter: line.first_name}"
436,Christy,Jethro,0,"Jethro,Jethro,Jethro",3,"{spouse: line.last_name, daughter: line.first_name}"
437,Yetty,Malvino,0,"Malvino,Malvino,Malvino",3,"{spouse: line.last_name, daughter: line.first_name}"
438,Vevay,Lareena,1,"Lareena,Lareena,Lareena",1,"{spouse: line.last_name, daughter: line.first_name}"
439,Olwen,Stilwell,1,"Stilwell,Stilwell,Stilwell",3,"{spouse: line.last_name, daughter: line.first_name}"
440,Kelly,Marsden,0,"Marsden,Marsden,Marsden",1,"{spouse: line.last_name, daughter: line.first_name}"
441,Imojean,Brackely,0,"Brackely,Brackely,Brackely",3,"{spouse: line.last_name, daughter: line.first_name}"
442,Orelia,Toffic,1,"Toffic,Toffic,Toffic",0,"{spouse: line.last_name, daughter: line.first_name}"
443,Mellicent,Mendez,0,"Mendez,Mendez,Mendez",2,"{spouse: line.last_name, daughter: line.first_name}"
444,Mariele,Vharat,0,"Vharat,Vharat,Vharat",2,"{spouse: line.last_name, daughter: line.first_name}"
445,Fanchon,Stilwell,1,"Stilwell,Stilwell,Stilwell",1,"{spouse: line.last_name, daughter: line.first_name}"
446,Aimil,Eiser,1,"Eiser,Eiser,Eiser",1,"{spouse: line.last_name, daughter: line.first_name}"
447,Paulita,Bouchard,1,"Bouchard,Bouchard,Bouchard",0,"{spouse: line.last_name, daughter: line.first_name}"
448,Meg,Madox,0,"Madox,Madox,Madox",1,"{spouse: line.last_name, daughter: line.first_name}"
449,Calla,Peg,0,"Peg,Peg,Peg",3,"{spouse: line.last_name, daughter: line.first_name}"
450,Aubrie,Adore,0,"Adore,Adore,Adore",1,"{spouse: line.last_name, daughter: line.first_name}"
451,Etta,Pitt,1,"Pitt,Pitt,Pitt",2,"{spouse: line.last_name, daughter: line.first_name}"
452,Jasmina,Raul,0,"Raul,Raul,Raul",3,"{spouse: line.last_name, daughter: line.first_name}"
453,Halette,Leary,0,"Leary,Leary,Leary",2,"{spouse: line.last_name, daughter: line.first_name}"
454,Hayley,Emerson,0,"Emerson,Emerson,Emerson",2,"{spouse: line.last_name, daughter: line.first_name}"
455,Tarra,Sothena,1,"Sothena,Sothena,Sothena",1,"{spouse: line.last_name, daughter: line.first_name}"
456,Hollie,Lory,0,"Lory,Lory,Lory",1,"{spouse: line.last_name, daughter: line.first_name}"
457,Jerry,Smitt,0,"Smitt,Smitt,Smitt",3,"{spouse: line.last_name, daughter: line.first_name}"
458,Cissiee,Melony,1,"Melony,Melony,Melony",2,"{spouse: line.last_name, daughter: line.first_name}"
459,Rani,Natalia,1,"Natalia,Natalia,Natalia",3,"{spouse: line.last_name, daughter: line.first_name}"
460,Mariann,Deegan,1,"Deegan,Deegan,Deegan",0,"{spouse: line.last_name, daughter: line.first_name}"
461,Jorry,Ade,1,"Ade,Ade,Ade",2,"{spouse: line.last_name, daughter: line.first_name}"
462,Dacia,Zaslow,0,"Zaslow,Zaslow,Zaslow",3,"{spouse: line.last_name, daughter: line.first_name}"
463,Melisent,Telfer,0,"Telfer,Telfer,Telfer",3,"{spouse: line.last_name, daughter: line.first_name}"
464,Evaleen,Fadiman,1,"Fadiman,Fadiman,Fadiman",1,"{spouse: line.last_name, daughter: line.first_name}"
465,Olivette,Tound,1,"Tound,Tound,Tound",2,"{spouse: line.last_name, daughter: line.first_name}"
466,Marleah,Brunell,0,"Brunell,Brunell,Brunell",1,"{spouse: line.last_name, daughter: line.first_name}"
467,Meriel,Decato,0,"Decato,Decato,Decato",0,"{spouse: line.last_name, daughter: line.first_name}"
468,Cindelyn,Corilla,1,"Corilla,Corilla,Corilla",1,"{spouse: line.last_name, daughter: line.first_name}"
469,Janey,Christine,1,"Christine,Christine,Christine",1,"{spouse: line.last_name, daughter: line.first_name}"
470,Danny,Jacobah,1,"Jacobah,Jacobah,Jacobah",1,"{spouse: line.last_name, daughter: line.first_name}"
471,Cassandra,Gwenore,0,"Gwenore,Gwenore,Gwenore",2,"{spouse: line.last_name, daughter: line.first_name}"
472,Beth,Elisha,0,"Elisha,Elisha,Elisha",2,"{spouse: line.last_name, daughter: line.first_name}"
473,Doro,Honoria,0,"Honoria,Honoria,Honoria",1,"{spouse: line.last_name, daughter: line.first_name}"
474,Gisela,Carmena,0,"Carmena,Carmena,Carmena",2,"{spouse: line.last_name, daughter: line.first_name}"
475,Kimberley,Seumas,0,"Seumas,Seumas,Seumas",3,"{spouse: line.last_name, daughter: line.first_name}"
476,Quintina,Montgomery,0,"Montgomery,Montgomery,Montgomery",1,"{spouse: line.last_name, daughter: line.first_name}"
477,Maurene,Gaspard,1,"Gaspard,Gaspard,Gaspard",1,"{spouse: line.last_name, daughter: line.first_name}"
478,Farrah,Secrest,1,"Secrest,Secrest,Secrest",1,"{spouse: line.last_name, daughter: line.first_name}"
479,Tybie,Garlinda,1,"Garlinda,Garlinda,Garlinda",0,"{spouse: line.last_name, daughter: line.first_name}"
480,Gabriellia,Brian,0,"Brian,Brian,Brian",3,"{spouse: line.last_name, daughter: line.first_name}"
481,Myrtice,Dreda,1,"Dreda,Dreda,Dreda",1,"{spouse: line.last_name, daughter: line.first_name}"
482,Dyann,Cullin,1,"Cullin,Cullin,Cullin",3,"{spouse: line.last_name, daughter: line.first_name}"
483,Clo,Salchunas,0,"Salchunas,Salchunas,Salchunas",3,"{spouse: line.last_name, daughter: line.first_name}"
484,Hollie,Winthorpe,1,"Winthorpe,Winthorpe,Winthorpe",3,"{spouse: line.last_name, daughter: line.first_name}"
485,Cherrita,Goerke,0,"Goerke,Goerke,Goerke",3,"{spouse: line.last_name, daughter: line.first_name}"
486,Lory,Kinnard,1,"Kinnard,Kinnard,Kinnard",1,"{spouse: line.last_name, daughter: line.first_name}"
487,Queenie,Fiester,1,"Fiester,Fiester,Fiester",3,"{spouse: line.last_name, daughter: line.first_name}"
488,Vivia,Jefferey,0,"Jefferey,Jefferey,Jefferey",3,"{spouse: line.last_name, daughter: line.first_name}"
489,Roz,Redmond,1,"Redmond,Redmond,Redmond",0,"{spouse: line.last_name, daughter: line.first_name}"
490,Charmaine,Winnick,0,"Winnick,Winnick,Winnick",1,"{spouse: line.last_name, daughter: line.first_name}"
491,Joceline,Terrence,1,"Terrence,Terrence,Terrence",2,"{spouse: line.last_name, daughter: line.first_name}"
492,Antonietta,Arne,1,"Arne,Arne,Arne",2,"{spouse: line.last_name, daughter: line.first_name}"
493,Ulrike,Margret,0,"Margret,Margret,Margret",2,"{spouse: line.last_name, daughter: line.first_name}"
494,Sarette,Rheingold,0,"Rheingold,Rheingold,Rheingold",3,"{spouse: line.last_name, daughter: line.first_name}"
495,Malina,Rudolph,1,"Rudolph,Rudolph,Rudolph",2,"{spouse: line.last_name, daughter: line.first_name}"
496,Carlie,Land,0,"Land,Land,Land",2,"{spouse: line.last_name, daughter: line.first_name}"
497,Elsie,Narton,0,"Narton,Narton,Narton",1,"{spouse: line.last_name, daughter: line.first_name}"
498,Amii,Huggins,0,"Huggins,Huggins,Huggins",1,"{spouse: line.last_name, daughter: line.first_name}"
499,Tina,Burnside,1,"Burnside,Burnside,Burnside",1,"{spouse: line.last_name, daughter: line.first_name}"
500,Iseabal,Hazlett,0,"Hazlett,Hazlett,Hazlett",2,"{spouse: line.last_name, daughter: line.first_name}"
501,Jere,Couture,0,"Couture,Couture,Couture",1,"{spouse: line.last_name, daughter: line.first_name}"
502,Asia,Gregrory,1,"Gregrory,Gregrory,Gregrory",0,"{spouse: line.last_name, daughter: line.first_name}"
503,Perry,Niles,1,"Niles,Niles,Niles",2,"{spouse: line.last_name, daughter: line.first_name}"
504,Esmeralda,Tice,0,"Tice,Tice,Tice",1,"{spouse: line.last_name, daughter: line.first_name}"
505,Desirae,Chauncey,0,"Chauncey,Chauncey,Chauncey",3,"{spouse: line.last_name, daughter: line.first_name}"
506,Marnia,Even,1,"Even,Even,Even",3,"{spouse: line.last_name, daughter: line.first_name}"
507,Ginnie,Rolf,1,"Rolf,Rolf,Rolf",3,"{spouse: line.last_name, daughter: line.first_name}"
508,Alia,Silvan,1,"Silvan,Silvan,Silvan",1,"{spouse: line.last_name, daughter: line.first_name}"
509,Diena,Keelia,0,"Keelia,Keelia,Keelia",3,"{spouse: line.last_name, daughter: line.first_name}"
510,Allyce,Ahab,0,"Ahab,Ahab,Ahab",1,"{spouse: line.last_name, daughter: line.first_name}"
511,Isa,Nelsen,0,"Nelsen,Nelsen,Nelsen",0,"{spouse: line.last_name, daughter: line.first_name}"
512,Cristabel,Faria,1,"Faria,Faria,Faria",2,"{spouse: line.last_name, daughter: line.first_name}"
513,Belinda,Even,0,"Even,Even,Even",3,"{spouse: line.last_name, daughter: line.first_name}"
514,Lexine,Mike,0,"Mike,Mike,Mike",2,"{spouse: line.last_name, daughter: line.first_name}"
515,Christal,Eckblad,1,"Eckblad,Eckblad,Eckblad",3,"{spouse: line.last_name, daughter: line.first_name}"
516,Catharine,Atonsah,1,"Atonsah,Atonsah,Atonsah",2,"{spouse: line.last_name, daughter: line.first_name}"
517,Merry,Schonfeld,0,"Schonfeld,Schonfeld,Schonfeld",3,"{spouse: line.last_name, daughter: line.first_name}"
518,Shannah,Cordi,0,"Cordi,Cordi,Cordi",1,"{spouse: line.last_name, daughter: line.first_name}"
519,Latisha,Pacorro,0,"Pacorro,Pacorro,Pacorro",1,"{spouse: line.last_name, daughter: line.first_name}"
520,Lynea,Bahr,1,"Bahr,Bahr,Bahr",2,"{spouse: line.last_name, daughter: line.first_name}"
521,Jinny,Lesley,0,"Lesley,Lesley,Lesley",0,"{spouse: line.last_name, daughter: line.first_name}"
522,Nita,Chrystel,0,"Chrystel,Chrystel,Chrystel",3,"{spouse: line.last_name, daughter: line.first_name}"
523,Renie,Amadas,1,"Amadas,Amadas,Amadas",2,"{spouse: line.last_name, daughter: line.first_name}"
524,Annora,Elephus,1,"Elephus,Elephus,Elephus",1,"{spouse: line.last_name, daughter: line.first_name}"
525,Lita,Alexandr,0,"Alexandr,Alexandr,Alexandr",0,"{spouse: line.last_name, daughter: line.first_name}"
526,Lisette,Maroney,0,"Maroney,Maroney,Maroney",0,"{spouse: line.last_name, daughter: line.first_name}"
527,Elvira,Thornburg,1,"Thornburg,Thornburg,Thornburg",1,"{spouse: line.last_name, daughter: line.first_name}"
528,Lacie,Fitzsimmons,0,"Fitzsimmons,Fitzsimmons,Fitzsimmons",0,"{spouse: line.last_name, daughter: line.first_name}"
529,Lilith,Euridice,1,"Euridice,Euridice,Euridice",2,"{spouse: line.last_name, daughter: line.first_name}"
530,Melina,Jammal,1,"Jammal,Jammal,Jammal",3,"{spouse: line.last_name, daughter: line.first_name}"
531,Cyndie,Dom,1,"Dom,Dom,Dom",0,"{spouse: line.last_name, daughter: line.first_name}"
532,Kamilah,Koziara,0,"Koziara,Koziara,Koziara",3,"{spouse: line.last_name, daughter: line.first_name}"
533,Constance,Bakerman,0,"Bakerman,Bakerman,Bakerman",3,"{spouse: line.last_name, daughter: line.first_name}"
534,Rozele,Melan,1,"Melan,Melan,Melan",0,"{spouse: line.last_name, daughter: line.first_name}"
535,Flory,Parette,0,"Parette,Parette,Parette",0,"{spouse: line.last_name, daughter: line.first_name}"
536,Ingrid,Korey,1,"Korey,Korey,Korey",3,"{spouse: line.last_name, daughter: line.first_name}"
537,Celestyna,Raychel,0,"Raychel,Raychel,Raychel",0,"{spouse: line.last_name, daughter: line.first_name}"
538,Phedra,Dex,0,"Dex,Dex,Dex",1,"{spouse: line.last_name, daughter: line.first_name}"
539,Melina,Camden,0,"Camden,Camden,Camden",0,"{spouse: line.last_name, daughter: line.first_name}"
540,Meghann,Magnolia,1,"Magnolia,Magnolia,Magnolia",3,"{spouse: line.last_name, daughter: line.first_name}"
541,Steffane,Alice,1,"Alice,Alice,Alice",3,"{spouse: line.last_name, daughter: line.first_name}"
542,Clo,Armanda,1,"Armanda,Armanda,Armanda",0,"{spouse: line.last_name, daughter: line.first_name}"
543,Briney,Gavrila,1,"Gavrila,Gavrila,Gavrila",2,"{spouse: line.last_name, daughter: line.first_name}"
544,Myriam,Schalles,0,"Schalles,Schalles,Schalles",1,"{spouse: line.last_name, daughter: line.first_name}"
